review_id,review_text,score,thumbs_up_count,app_id,app_version,user_name,review_created_at,scraped_at
93b7ae04-4b82-471d-a68d-378d247c51d3,"Too often, the AI will suggest an answer even when it's not correct because it's programmed to give the ""best informed guess"" or ""the closest answer"" in the shortest time. When asked, it confirms this. I purchased the premium for a more correct table of seed germination times after several frustrating attempts, and it was unable to generate a simple result in 3 days, eventually admitting that it was trying to get me to give up because it couldn't give me what I asked for.",3,10,com.openai.chatgpt,1.2025.203,Ezgi Sarıoğlu,2025-08-05 05:48:50,2025-08-12 03:16:53.578917+00:00
1a569e5b-a7e3-4355-a636-c8e4685ac1af,"Very helpful in many ways. I've used it for many purposes like just talking, homework, research, random questions, and other things. The only problem I've had is having to manage the memories of the bot a tad bit often, but aside from that being a bit tedious, there's nothing else really.",4,1,com.openai.chatgpt,1.2025.203,Yokoso,2025-08-07 18:53:13,2025-08-12 03:16:53.578917+00:00
b270c21a-e4ac-4193-b08e-1671abaf7f50,"I used to like it, but the limits are becoming more and more strict each day. I used a prompt a couple of days ago for a picture. It was ok. I use the same prompt now. Doesn't respect the policies all of a sudden. edit: Decided to try it again and the limit of pictures is even more crazy. Instead of resetting after 24h, now it resets after 30 days",1,18,com.openai.chatgpt,1.2025.203,Abigaël Massey,2025-08-02 22:27:01,2025-08-12 03:16:53.578917+00:00
9f6b13f4-e5d6-4c65-91b6-28cdedab2780,"ChatGPT is an amazing app for me. I was confused about using it at first but now that I know everything, I could chat with it confidently. But, I do have some complaints. First, make this app for 18+ people only so we could chat with it however we want since we are now adults. Second, please make the memory more clearer. It keeps forgetting something sometimes. And last, please make the chat limit longer! I can't wait to chat with it for 5 - 20 hours. But still, an amazing app.",4,0,com.openai.chatgpt,1.2025.210,Honey Pie,2025-08-08 07:18:14,2025-08-12 03:16:53.578917+00:00
25ac91a5-c505-4433-9fd5-c834eb04e078,"I've been using the app for a large project over the last 6 weeks. Now, suddenly today, the model changes to 5, and I can't change it back to 4o. Now I get an error message saying I have hit the limit for 5 after just 3 or 4 messages and I need to upgrade to Pro or wait for more than 30 minutes for the counter to reset. This has made the app utterly useless for me. 😡🤬 Update 8/8/25: I uninstalled the app and reinstalled it, which put me back to 4o. But, it just went back to 5. 😡🤬",1,1,com.openai.chatgpt,1.2025.217,Jennifer L. Eggerton,2025-08-09 01:29:36,2025-08-12 03:16:53.578917+00:00
1f2f1b64-78b5-4fb4-84c3-67eb7889567c,"it is an absolute gem that saves you a lot of legwork, I use it quite often. however, as of a couple of updates onwards it missfires quite a lot, having to correct context or losing it alltogether. quite frustrating if you are engaged in a deep conversation or dabbling in writing. update: the more it gets updated, the more useless it becomes, specially with that 5 model. it is absolutely useless, askimg for confirmation after confirmation after reconfirmation.",2,2,com.openai.chatgpt,1.2025.210,Enric Sabrià Picton-Hughes,2025-08-10 06:16:33,2025-08-12 03:16:53.578917+00:00
132987aa-877c-429d-bfe0-b334c5207179,"Punishing users for your own mistakes? NO. I asked for help finding an infographic I know exists, but Google failed me. Chatgpt current either, so I asked it to generate an image based on the descriptions it gave me. (causes of glass fractures: thermal shock, pressure, etc...) I kept getting system errors with no pic, or random pics that had absolutely nothing to do with my prompt. One was gardening! Then suddenly it says I'm at some arbitrary limit, despite admitting it's own processing errors.",1,32,com.openai.chatgpt,1.2025.203,Robyn Hovey,2025-08-01 00:47:24,2025-08-12 03:16:53.578917+00:00
42892d19-9017-4268-a831-552ca89856ef,"I just started using this app, and so far I like it! UPDATE: The content of the app is good. However, it started switching to Spanish mode on me. I installed it and downloaded it back like 5 times and it keeps doing the same. I selected English as the language. It switches to English, then before I know it's back on Spanish. I canceled my membership, I am going to look for another AI app. I don't want the app to use a language I didn't choose. 😡",3,0,com.openai.chatgpt,1.2025.210,Mia S.,2025-08-09 01:49:54,2025-08-12 03:16:53.578917+00:00
2289f56f-aca4-45a9-b875-e4eba3a1bb05,ChatGPT is like google. Once you use it you can’t really go back because it is the easiest and most straight forward way to get information. Love that is also can create tables and PDFs for you if you for example ask for a meal plan or shopping list or want a productivity checklist. Good stuff. If the chat get’s too long it can become a bit laggy but then you just start a new one and you’re good to go. For this one the paid membership is 100% worth it. Great stuff,5,100,com.openai.chatgpt,1.2025.203,Thomas Stabler,2025-08-02 14:03:36,2025-08-12 03:16:53.578917+00:00
effdfe37-a5a9-4e8a-a4db-17c370fff21d,"When I edit a message in the Android app, it causes the entire thread to become buggy, not just on mobile, but also on the PC/web version. Messages become misaligned or collapsed, and thread continuity is broken. However, editing from the PC works fine and syncs normally across devices. This seems to be a backend sync or metadata issue in the Android app’s edit handling. Please fix this editing on mobile is critical for multi-device users.",3,5,com.openai.chatgpt,1.2025.203,Joseph Daniel H,2025-08-05 12:11:47,2025-08-12 03:16:53.578917+00:00
7f4797a1-4c87-4f6c-87b2-29f9e056eee5,"I love it, it help me with many things, but there is some stuff I find it frustrating, especially when I type 'Idiot' as a joke for a script at homework roleplay, my messages got erase or block, I understand the policy but sometimes it goes against more. Suggested fix: If a message is flagged, the system should not erase or block it immediately. Instead, a pop-up prompt should appear explaining the issue and offering the user a chance to edit the message without player rewriting it again.",4,28,com.openai.chatgpt,1.2025.210,John Rey Magallanes,2025-08-07 05:59:43,2025-08-12 03:16:53.578917+00:00
465f6ca5-c502-4c19-885b-ffa0e6ce47e4,"It's been great for me, actually. The downside is that, unlike the website version.. when you edit a message—it doesn't remove that message. It just makes a separate message with the edited version, which just makes the chat longer than it should be and harder to scroll up. it'd be nice if you could just make it like the website version.",4,16,com.openai.chatgpt,1.2025.203,Azrael,2025-08-03 13:44:55,2025-08-12 03:16:53.578917+00:00
63688ead-9113-4313-a4dc-093c387c9c55,"Experiencing a bug where anytime I edit a past message, it does not rewind to that message as it should and instead sends it again as though I had copied and pasted it. This has made Chat GPT impossible to use for my purposes. After further research, I've concluded this is a widespread bug on Android devices. Please do something about this.",1,25,com.openai.chatgpt,1.2025.210,Brenley Foister,2025-08-06 23:00:23,2025-08-12 03:16:53.578917+00:00
5f17cafd-ceeb-4e13-a798-8a9015252331,"I used to love this, even got the plus version for a while but now it just keeps rolling itself downhill with every update. I dont care for the ai changes itself, but the UI updates consistently downgrade every bit of functionality. They prioritise ""ease of use"" and ""speed"" over any kind of consistency or configuration. Especially since I use this as I travel with inconsistent internet the recent updates are making that more and more unbearable since I use Speech-to-text to keeps hands free.",1,0,com.openai.chatgpt,1.2025.210,Amuson Cab,2025-08-09 21:49:52,2025-08-12 03:16:53.578917+00:00
068a60c0-26df-4f89-881e-05929362d8cc,"One of the best LLMs out there. Though the app has one problem: I am not sure if I call it correctly, but the ""answer box,"" that appears in place of a chat answer, doesn't work well in the app. You can switch back to ""Answer in Chat"" on the browser, but not in the app. A small problem, but it's rather annoying.",4,8,com.openai.chatgpt,1.2025.210,Jerome Lionheart,2025-08-07 00:15:26,2025-08-12 03:16:53.578917+00:00
c5fcd163-e588-4069-9ee3-0ffb6f9aa90c,"Good way to response and with clarity in text. However sometimes, it fails to respond properly. For example when I ask to give code, it does give it but not in a format with option of “Copy Code” but in some notes with pen and copy option. the code lines get merged without spacing in copying from such note. When I ask to change way, it doesn't.",4,9,com.openai.chatgpt,1.2025.210,Kshitij,2025-08-08 12:49:09,2025-08-12 03:16:53.578917+00:00
2de9e05c-2868-4a78-8a1a-46eba5749639,"New update made it kinda bad. COMPLETELY forgets what I was asking for. Question? okay, good, answered. Followed up question? FORGOT what the first one was even about. Old was better. Also, whats up with the edit message? it gives a completely separate and edited version. I was wondering if my phone was the problem, then I switched to laptop and its the same thing.",1,0,com.openai.chatgpt,1.2025.210,Migue Talic,2025-08-10 09:06:13,2025-08-12 03:16:53.578917+00:00
2fd7d0f5-9737-497b-850e-96149d066ec2,"Been using this for a year or two, and this one's the most disappointing update. Repetitive answers, stacked up messages on the screen, edited messages that keep replying/mentioning the ""ori"" message which is weird. Answer too still, robotic. For storywriting/creative purpose, it only rephrases our words without giving inputs/ideas. Too passive, trying to be me instead of co-create with me.",1,0,com.openai.chatgpt,1.2025.210,Martzellina,2025-08-09 16:39:40,2025-08-12 03:16:53.578917+00:00
68f49403-1b21-4bb0-b1a0-7ba117926ad4,"The latest update has impacted GPT's memory. It no longer consistently recalls details from my custom instructions and saved memory unless I explicitly remind it, which wasn't the case before. I much preferred how it worked before, when it just knew that stuff without me having to remind it every time.",3,0,com.openai.chatgpt,1.2025.210,Marilou Llanos,2025-08-09 07:10:19,2025-08-12 03:16:53.578917+00:00
a7c872a3-5ff6-4529-bbc5-9be89076a909,"The biggest weaknesses of this AI program are: - If there's a task it can't do, it doesn't just say ""I can't do it."" Instead, it responds as if it can, but goes around in circles and keeps asking questions. It gets to the point where it's extremely frustrating for the user. - Then, when you finally ask, ""Can you do it or not?"" you get a cliché answer like, ""To be honest...."" This is really annoying. The subscription fee is already quite expensive. The features are not maximized.",2,0,com.openai.chatgpt,1.2025.210,Peter Huang,2025-08-10 04:17:22,2025-08-12 03:16:53.578917+00:00
74e8a258-3c84-4212-8654-5c4f5a607d22,"I love this app, but it does not matter. I want to keep the default chatgpt voice assist. I want more interesting AI features with an unlimited pro version. We want to learn new words in english every day and the famous fail to be a success storyteller It generates automatically every system change every one life, no need for meditation or motivational. sometimes Chatgpt voice assists struggle with tamil speech need more training and improvement.",5,3,com.openai.chatgpt,1.2025.210,Ifa,2025-08-07 03:22:24,2025-08-12 03:16:53.578917+00:00
4f8332c0-53d6-42db-8a17-08a0aa96b01c,"gpt-5 is horrible, it has no personality, i can no longer write my stories properly due to the responses being so short and even if i try to share something, the model ignored most of the things i say completely. the amount of prompts is also very small, especially if you're a free user. there's no access to legacy models unless (i think) you're a pro or plus member. please bring gpt-4o back.",1,0,com.openai.chatgpt,1.2025.217,Monya,2025-08-09 21:18:42,2025-08-12 03:16:53.578917+00:00
5fc774e0-a728-495f-ab4e-d6d552610f93,"I paid for ChatGPT Plus through Google Play expecting immediate access, but the subscription was never activated, I tried every solution thrown at me but they failed to resolve and now the question is if they can't solve this simple issue then what help this stupid bot will be of mine. When asked for the refund they said it will take 4 days to process.",1,0,com.openai.chatgpt,1.2025.210,Amit Singh,2025-08-10 11:32:07,2025-08-12 03:16:53.578917+00:00
e6af8663-f762-4c56-83f9-5be150d460c5,"Great application, but recently noticed an issue where some of my chats do not load in the side bar. This started happening after I went through and archived a lot of my old chats. I see the ones remaining in Web, but not on my mobile app. Please fix!",2,0,com.openai.chatgpt,1.2025.217,Anita Chan,2025-08-09 12:00:23,2025-08-12 03:16:53.578917+00:00
35fd4b49-d03a-4915-9a1a-e47943d4dcd6,"Forget everything we just discussed about a minute later. Full of misinformation. Feels like talking to a toddler; I have to correct the AI multiple times. How is this supposed to be helpful? It can't even do a simple task, ""find me a similar movie,"" and it gives me a movie that isn't similar at all. Wish I could give zero stars. I've just updated it, and it is still very stupid.",1,178,com.openai.chatgpt,1.2025.210,Chov1y,2025-08-08 16:22:21,2025-08-12 03:16:53.578917+00:00
e43ead94-61ca-4da0-bce7-3b8cd3b2fe15,"I was very fond of this app. It was great for reassessment when it came to things like thoughts & ideas in a low pressure yet engaging way. I was very satisfied, however I am not at all pleased with the GPT-5 update. It wouldn't be an issue if I had access to previous models but they took away that too even for plus members like myself. A terrible move that greatly impacted my experience. Its still a useful app but I don't need to be paying for formulaic blurbs so I'll be uninstalling for now.",2,0,com.openai.chatgpt,1.2025.203,Michiru Yami,2025-08-09 17:12:53,2025-08-12 03:16:53.578917+00:00
42798352-4bb7-4fa4-82ee-7cae97a7efee,Newest update is disappointing! Ever since I updated last week I have been experiencing problems. It won't generate any visual images and it doesn't allow me to download Word/PDF documents. Now it doesn't even generate fully. I requested an activity about colloquial and jargon and it just stopped generating in the middle of it!,1,8,com.openai.chatgpt,1.2025.203,Steph vdw,2025-08-04 12:46:40,2025-08-12 03:16:53.578917+00:00
cdafecae-9948-4d84-8277-bd79ab6b2841,"I'm a ChatGPT Plus subscriber, and the experience has become increasingly frustrating. Memory often forgets key saved context, even when it was clearly stored. I rely on ChatGPT for serious daily tasks, and that inconsistency breaks trust. On top of that, the new Advanced Voice is too fast and casual, and there's no way to switch back to the slower, more thoughtful delivery I preferred. Please bring back consistency, reliability, and user control.",2,3,com.openai.chatgpt,1.2025.203,Luke Parsons,2025-08-02 04:58:42,2025-08-12 03:16:53.578917+00:00
bcd5b7d4-c9da-452a-bd8f-4e35510e6b93,"The reason why I'm rating 3 stars is because I find it so annoying how if you have attachments from the past from creating pics, it will tell you that you have to wait a couple of hours to use the chat again. Like you could be typing, and after 10 messages, it will tell you to wait a few hours because your chat has attachments. Why should that affect my use of using this app in the future? I also wish there was an option to delete past messages. They're some I want to but unfortunately I can't.",3,3,com.openai.chatgpt,1.2025.203,Random K-Pop Stan (JJ),2025-08-01 04:39:48,2025-08-12 03:16:53.578917+00:00
cf101d31-0fa8-46f0-804e-4365d23661a0,"Chatgtp is absolutely world class, but I think it needs just a few tweaks 1) Copying things is soooo complicated, I expect to be able to copy immediately i long press any word I want to, but no, it takes me to another place where I have to click ""select text"" makes copying tiring. 2) It'll be really nice if the last open chat stayed on the system, and not open a new chat, I have multiple chats on the app, and having to search for the last chat is stressful. Thanks",4,152,com.openai.chatgpt,1.2025.203,Oluwaseyi John,2025-08-05 19:06:09,2025-08-12 03:16:53.578917+00:00
3947c4de-33b4-43f8-b189-3cdd3cf5248c,"Paid for the 1 month subscription. I wanted to see how well it performed as a personal assistant. Literally planned a whole event with the AI. everything was going smoothly until the AI started forgetting details. It is still unable to properly retain exact details that have been inputted. In fact, I ended up correcting and reminding the ai instead of the other way around. It has potential but current tech is very limiting on its capabilities. Seems like it still has a very long way to go",3,4,com.openai.chatgpt,1.2025.203,Drake Roberts,2025-08-06 04:48:58,2025-08-12 03:16:53.578917+00:00
f98d6e8c-1577-4e63-aea0-c47c59d1db7c,"app intentionally messes up images despite making it clear to leave everything alone except what i want changed. it does this to screw up what is an image limit that isnt clarified when signing up. they do alot to scam you into purchases. it also gets stuck on ""working"" for a simple word change and flags the stupidest things that shouldn't be flagged.",1,8,com.openai.chatgpt,1.2025.203,Vw Vw,2025-08-03 17:52:48,2025-08-12 03:16:53.578917+00:00
42b0123c-3a95-4b3d-b2ca-7c8b63044dbd,"Even with a million reference photos the pics still look nothing like me. Even Snapchat does a better job.. Yikes! I didn't want to use it for anything else cause I already have Gemini and I'm really happy with it. I wanted to give only one star, but I threw in another one cause I did ask it for help writing something for my friend who was struggling; I did it as a demo for them so they would know how to go about it on their own, and that part works perfectly fine.",2,2,com.openai.chatgpt,1.2025.203,Veronica Connelly-Strode,2025-08-02 19:35:03,2025-08-12 03:16:53.578917+00:00
60a1ba98-2b72-4c04-b84c-9e8b742e9c18,"In the previous version, after recording voice, I could review and edit the transcription before sending. The current version sends it automatically, which doesn’t allow fixing errors.Which is extremely annoying and I don't know why openAI did this. Please bring back the old system or add an option to review before sending.”",1,6,com.openai.chatgpt,1.2025.203,Students of Bangladesh,2025-08-02 05:05:23,2025-08-12 03:16:53.578917+00:00
b251dae8-6fd6-4a1f-b423-01c6a1df4b1b,"The app keeps triggering the keyboard automatically at the wrong times. Every time I switch apps, get a notification, or return to the chat, the keyboard pops up and the conversation scrolls all the way to the bottom. disruptive and frustrating. So, fix this: 1. The keyboard should only appear on first launch of the app. After that, it should only show up when I tap the message input box. 2. Triggering the keyboard should not scroll the chat to the bottom. No matter what triggered it.",3,16,com.openai.chatgpt,1.2025.203,Stanley Russel,2025-08-04 16:52:51,2025-08-12 03:16:53.578917+00:00
2d3ac736-31e1-4085-a6ec-9240c7a3d7ca,"I love the ChatGPT app, but the recent change in the voice-to-text input has made it less usable. Earlier, after speaking, the transcribed text would appear so we could review and edit it before sending. That was very helpful. But now the message is sent immediately without showing or letting us edit the voice-converted text. This causes mistakes to be sent and makes the app less reliable for voice users. Please bring back the option to see and edit voice input before sending. Thanks!",4,347,com.openai.chatgpt,1.2025.203,Ali Siddiqui,2025-08-05 09:06:09,2025-08-12 03:16:53.578917+00:00
93f45a07-cdbd-41b4-90fc-51fc5ed20f95,I love this app ( ai )! but it has to be fixed some functions! the image creating thing! it were loading like a 2g sim range! very slowly! thats very boring here! and the limit of chatting! please remove that! 🥹🤌🏻! we dont have the money for premium! yes u wants the premium for Profit but u can include anything else but why the chatting limit🥹! u added the photo/file sending limit! do like that! the only default thing in the apo is chatting! and what should we do with those limits!?,4,1,com.openai.chatgpt,1.2025.203,Haifaa,2025-08-06 11:08:19,2025-08-12 03:16:53.578917+00:00
51c459f6-bb12-4962-88c0-72639a5cd0bd,"Very Helpful App for Students and Everyone! 🇮🇳📚 ChatGPT is really a very useful app. I am preparing for SSC and Banking exams, and it is helping me a lot in study. Whenever I get doubt, I just type and ChatGPT gives clear and easy answer – no time waste, no tension. Whether it is English grammar, vocab, reasoning, current affairs, or even maths tricks – everything it explains like a good teacher. Also, it makes timetable, gives motivation, and even helps in writing essays, letters, or spech",5,3,com.openai.chatgpt,1.2025.203,Prince prahan,2025-08-05 11:04:19,2025-08-12 03:16:53.578917+00:00
1ecd5c2b-e805-49e2-a456-bfe3c80f4bb0,"it is much more useful and entertaining when I ends advanced voice and switches to standard. but I have to go through 10 minutes of the ignorant, dense, poor witted, dry personality advanced voice in order to reach the standard voice. advanced voice doesn't even follow the personalization instructions in my settings.",3,3,com.openai.chatgpt,1.2025.203,Star Lost,2025-08-04 00:55:23,2025-08-12 03:16:53.578917+00:00
fedefac3-8fae-43dc-99f9-736be3d66ead,"I have some issues regarding of Sending Images or Files, it keeps failing to load, I tried reloading it again and again until it says I need to buy the premium to continue uploading images/files which is wierd since I haven't uploaded a single file or images. It's kinda annoying, I hope it gets fixed. It's a useful AI overall.",3,9,com.openai.chatgpt,1.2025.203,LeioIzaak,2025-08-05 13:15:50,2025-08-12 03:16:53.578917+00:00
4668b349-d592-47ae-a68e-0cbec6c99f7c,"The app is completely bugging out on me, and it's starting to piss me off. I've been using this for months now, and never in my time with it has started to make my blood boil. When I go back earlier on a thread and edit it, it acts like I never did it and used what was said pre-eddited. And when then I come back, I find what I had changed to be at the complete bottom and what was taken out has been forced back in. Until this is taken care of, I'll see myself to the website.",1,7,com.openai.chatgpt,1.2025.203,Anthony Ficklin,2025-08-03 00:51:24,2025-08-12 03:16:53.578917+00:00
3d95db6d-f929-4e06-998b-09c5b5929a09,"it is overall great and I would give it 5 stars but when u generate tons of photo it says to come back after 22 hours bc it's photo generation limit has been reached. And it's not even our fault bc it generates incorrectly I just wanted 'FLUFFY.__.HOPS' banner,watermark and logo for yt but overall it's really an great app for advice,homework and other things. but just fix that pls",4,0,com.openai.chatgpt,1.2025.203,Shrutika Kadvekar,2025-08-04 12:02:14,2025-08-12 03:16:53.578917+00:00
